院校,科类,批次,院校专业组代码,专业组,风险等级,专业代码,专业名称,专业类,大类,风险说明
天津城市建设管理职业技术学院,物理,专科批,324402,天津城市建设管理职业技术学院02,中危混合组,03,建筑工程技术(主校区),土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125504,江苏城乡建设职业学院04,整体偏冷组,24,环境工程技术(与常州大学分段培养项目),资源环境安全类,资源环境与安全大类,专科就业或接受度需谨慎核对
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,25,无人机测绘技术,资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,26,建筑装饰工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,28,地下与隧道工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,29,道路与桥梁工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,31,建筑加固与修复技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,32,工程造价,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,36,园林工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,37,环境工程技术,资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
江苏城乡建设职业学院,物理,专科批,125505,江苏城乡建设职业学院05,中危混合组,43,建筑智能化工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
三亚城市职业学院,历史,专科批,875601,三亚城市职业学院01,中危混合组,01,建筑工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
三亚城市职业学院,历史,专科批,875601,三亚城市职业学院01,中危混合组,02,智慧健康养老服务与管理,公共管理服务类,公共管理与服务大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
三亚城市职业学院,历史,专科批,875601,三亚城市职业学院01,中危混合组,03,人力资源管理,公共管理服务类,公共管理与服务大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
西安海棠职业学院,物理,专科批,893602,西安海棠职业学院02,中危混合组,06,动物医学,农林牧渔类,农林牧渔大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
西安海棠职业学院,物理,专科批,893602,西安海棠职业学院02,中危混合组,07,建筑消防技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
