sourceExcelRow,ID,identityKey,subject,batch,school,schoolGroupCode,majorCode,majorName,plan26,score25,rank25,score24,rank24,score23,rank23,sourceRule
20128,28072,840202+16,物理,本科批,大连工程学院,840202,16,网络工程,1,464,204005,,,460,163420,same-row only
20129,28073,840202+17,物理,本科批,大连工程学院,840202,17,数字媒体技术,1,464,204005,473,175747,459,164241,same-row only
20130,28074,840202+18,物理,本科批,大连工程学院,840202,18,数据科学与大数据技术,1,,,,,458,165042,same-row only
20131,28075,840202+19,物理,本科批,大连工程学院,840202,19,虚拟现实技术,1,,,,,456,166665,same-row only
20132,28076,840202+20,物理,本科批,大连工程学院,840202,20,电气工程及其自动化,1,464,204005,462,186999,460,163420,same-row only
20133,28077,840202+21,物理,本科批,大连工程学院,840202,21,电子信息工程,1,475,192449,,,459,164241,same-row only
20134,28078,840202+22,物理,本科批,大连工程学院,840202,22,通信工程,1,464,204005,464,185003,457,165877,same-row only
20135,28079,840202+23,物理,本科批,大连工程学院,840202,23,自动化,1,470,197911,465,184007,459,164241,same-row only
20136,28080,840202+24,物理,本科批,大连工程学院,840202,24,物联网工程,1,,,,,458,165042,same-row only
20137,28081,840202+25,物理,本科批,大连工程学院,840202,25,机器人工程,1,,,,,,,same-row only
20138,28082,840202+26,物理,本科批,大连工程学院,840202,26,土木工程,1,,,,,458,165042,same-row only
20139,28083,840202+27,物理,本科批,大连工程学院,840202,27,测绘工程,2,466,202013,,,458,165042,same-row only
20140,28084,840202+28,物理,本科批,大连工程学院,840202,28,地理空间信息工程,1,,,462,186999,461,162621,same-row only
20141,28085,840202+29,物理,本科批,大连工程学院,840202,29,无人驾驶航空器系统工程,1,,,,,,,same-row only
20142,6863,840401+01,历史,本科批,沈阳工学院,840401,01,会计学,4,,,,,474,53262,same-row only
20143,28088,840402+02,物理,本科批,沈阳工学院,840402,02,会计学,11,476,191364,481,166886,457,165877,same-row only
20144,28089,840402+03,物理,本科批,沈阳工学院,840402,03,金融学,6,477,190185,489,157612,,,same-row only
20145,28090,840402+04,物理,本科批,沈阳工学院,840402,04,供应链管理,5,,,,,,,same-row only
20146,28091,840402+05,物理,本科批,沈阳工学院,840402,05,人力资源管理,3,482,184371,487,159983,,,same-row only
20147,28092,840402+06,物理,本科批,沈阳工学院,840402,06,物流管理,3,477,190185,,,,,same-row only
20148,28093,840402+07,物理,本科批,沈阳工学院,840402,07,金融科技,5,475,192449,485,162353,,,same-row only
20149,28094,840402+08,物理,本科批,沈阳工学院,840402,08,大数据管理与应用,5,476,191364,486,161180,,,same-row only
20150,28095,840402+09,物理,本科批,沈阳工学院,840402,09,网络与新媒体,5,475,192449,487,159983,,,same-row only
20151,28097,840403+10,物理,本科批,沈阳工学院,840403,10,机械设计制造及其自动化,2,476,191364,462,186999,457,165877,same-row only
20152,28098,840403+11,物理,本科批,沈阳工学院,840403,11,车辆工程,2,,,,,,,same-row only
20153,28099,840403+12,物理,本科批,沈阳工学院,840403,12,机器人工程,2,476,191364,,,457,165877,same-row only
20154,28100,840403+13,物理,本科批,沈阳工学院,840403,13,电气工程及其自动化,3,477,190185,466,182988,457,165877,same-row only
20155,28101,840403+14,物理,本科批,沈阳工学院,840403,14,计算机科学与技术,2,,,,,,,same-row only
20156,28102,840403+15,物理,本科批,沈阳工学院,840403,15,兵器类,7,471,196831,467,181984,458,165042,same-row only
20157,28103,840403+16,物理,本科批,沈阳工学院,840403,16,动物医学,3,,,,,,,same-row only
20158,28106,840501+01,物理,本科批,大连工业大学艺术与信息工程学院,840501,01,机械工程,2,,,,,,,same-row only
20159,28107,840501+02,物理,本科批,大连工业大学艺术与信息工程学院,840501,02,新能源汽车工程,1,,,,,,,same-row only
20160,28108,840501+03,物理,本科批,大连工业大学艺术与信息工程学院,840501,03,机械电子工程,1,466,202013,,,,,same-row only
20161,28109,840501+04,物理,本科批,大连工业大学艺术与信息工程学院,840501,04,电气工程及其自动化,2,468,200009,465,184007,,,same-row only
20162,28110,840501+05,物理,本科批,大连工业大学艺术与信息工程学院,840501,05,计算机科学与技术,2,468,200009,468,181000,454,168262,same-row only
20163,28111,840501+06,物理,本科批,大连工业大学艺术与信息工程学院,840501,06,机器人工程,2,468,200009,,,,,same-row only
20164,28112,840501+07,物理,本科批,大连工业大学艺术与信息工程学院,840501,07,人工智能,1,,,,,,,same-row only
20165,28113,840501+08,物理,本科批,大连工业大学艺术与信息工程学院,840501,08,新能源科学与工程,2,,,,,,,same-row only
20166,28114,840501+09,物理,本科批,大连工业大学艺术与信息工程学院,840501,09,智能电网信息工程,1,,,,,,,same-row only
20167,28115,840501+10,物理,本科批,大连工业大学艺术与信息工程学院,840501,10,电子信息工程,1,,,,,,,same-row only
20168,28116,840501+11,物理,本科批,大连工业大学艺术与信息工程学院,840501,11,轨道交通信号与控制,1,,,,,,,same-row only
20169,28119,840601+01,物理,本科批,大连科技学院,840601,01,电子商务,35,467,201037,473,175747,,,same-row only
20170,28120,840601+02,物理,本科批,大连科技学院,840601,02,信息管理与信息系统,35,467,201037,473,175747,,,same-row only
20171,28121,840601+03,物理,本科批,大连科技学院,840601,03,会计学,30,467,201037,473,175747,456,166665,same-row only
20172,28122,840601+04,物理,本科批,大连科技学院,840601,04,审计学,10,467,201037,,,,,same-row only
20173,28123,840601+05,物理,本科批,大连科技学院,840601,05,物流管理,15,476,191364,,,,,same-row only
20174,28124,840601+06,物理,本科批,大连科技学院,840601,06,工商管理,10,478,189077,,,,,same-row only
20175,28126,840602+07,物理,本科批,大连科技学院,840602,07,机械设计制造及其自动化,10,463,204992,462,186999,454,168262,same-row only
20176,28127,840602+08,物理,本科批,大连科技学院,840602,08,机械电子工程,5,463,204992,,,457,165877,same-row only
20177,28128,840602+09,物理,本科批,大连科技学院,840602,09,新能源汽车工程,5,,,,,,,same-row only
20178,28129,840602+10,物理,本科批,大连科技学院,840602,10,电气工程及其自动化,20,463,204992,462,186999,455,167464,same-row only
20179,28130,840602+11,物理,本科批,大连科技学院,840602,11,通信工程,5,464,204005,,,457,165877,same-row only
20180,28131,840602+12,物理,本科批,大连科技学院,840602,12,自动化,5,463,204992,464,185003,456,166665,same-row only
20181,28132,840602+13,物理,本科批,大连科技学院,840602,13,"轨道交通信号与控制(报考该专业有色觉要求,具体请查阅院校招生章程)",5,463,204992,467,181984,456,166665,same-row only
20182,28133,840602+14,物理,本科批,大连科技学院,840602,14,"计算机科学与技术(报考该专业有色觉要求,具体请查阅院校招生章程)",15,463,204992,463,186047,454,168262,same-row only
20183,28134,840602+15,物理,本科批,大连科技学院,840602,15,软件工程,5,,,466,182988,456,166665,same-row only
20184,28135,840602+16,物理,本科批,大连科技学院,840602,16,网络工程,5,472,195769,,,458,165042,same-row only
20185,28136,840602+17,物理,本科批,大连科技学院,840602,17,物联网工程,5,463,204992,474,174680,456,166665,same-row only
20186,6866,840701+01,历史,本科批,沈阳城市建设学院,840701,01,风景园林,2,489,52536,,,,,same-row only
20187,6867,840701+02,历史,本科批,沈阳城市建设学院,840701,02,会计学,6,489,52536,478,50548,474,53262,same-row only
20188,6868,840701+03,历史,本科批,沈阳城市建设学院,840701,03,网络与新媒体,2,490,52006,,,,,same-row only
20189,6869,840701+04,历史,本科批,沈阳城市建设学院,840701,04,工商管理,4,,,,,,,same-row only
20190,28139,840702+05,物理,本科批,沈阳城市建设学院,840702,05,建筑学,2,472,195769,471,177857,456,166665,same-row only
20191,28140,840702+06,物理,本科批,沈阳城市建设学院,840702,06,城乡规划,3,476,191364,471,177857,456,166665,same-row only
20192,28141,840702+07,物理,本科批,沈阳城市建设学院,840702,07,风景园林,4,,,,,459,164241,same-row only
20193,28142,840702+08,物理,本科批,沈阳城市建设学院,840702,08,物流工程,8,464,204005,471,177857,455,167464,same-row only
20194,28143,840702+09,物理,本科批,沈阳城市建设学院,840702,09,工程造价,2,464,204005,471,177857,460,163420,same-row only
20195,28144,840702+10,物理,本科批,沈阳城市建设学院,840702,10,会计学,4,464,204005,471,177857,455,167464,same-row only
20196,28145,840702+11,物理,本科批,沈阳城市建设学院,840702,11,互联网金融,2,465,202993,474,174680,457,165877,same-row only
20197,28147,840703+12,物理,本科批,沈阳城市建设学院,840703,12,土木工程,2,,,,,455,167464,same-row only
20198,28148,840703+13,物理,本科批,沈阳城市建设学院,840703,13,建筑环境与能源应用工程,3,,,,,,,same-row only
20199,28149,840703+14,物理,本科批,沈阳城市建设学院,840703,14,人工智能,3,,,,,,,same-row only
20200,28150,840703+15,物理,本科批,沈阳城市建设学院,840703,15,自动化,2,,,,,455,167464,same-row only
