school,subject,batch,groupCode,groupName,majorCode,majorName,majorClass,riskCategory,plan26,reason
兰州理工大学,物理,本科批,720203,兰州理工大学03,28,焊接技术与工程,材料类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
兰州理工大学,物理,本科批,720203,兰州理工大学03,35,能源化学工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
兰州交通大学,物理,本科批,720405,兰州交通大学05,22,建筑环境与能源应用工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
兰州交通大学,物理,本科批,720405,兰州交通大学05,23,给排水科学与工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
兰州交通大学,物理,本科批,720405,兰州交通大学05,24,水利水电工程,水利类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
兰州交通大学,物理,本科批,720405,兰州交通大学05,25,铁道工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
兰州交通大学,物理,本科批,720405,兰州交通大学05,37,遥感科学与技术,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
兰州交通大学,物理,本科批,720405,兰州交通大学05,38,材料科学与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
兰州交通大学,物理,本科批,720405,兰州交通大学05,40,化学工程与工艺,化工与制药类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
兰州交通大学,物理,本科批,720405,兰州交通大学05,43,给排水科学与工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
兰州交通大学,物理,本科批,720405,兰州交通大学05,45,土木工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
兰州交通大学,物理,本科批,720405,兰州交通大学05,47,铁道工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
兰州交通大学,物理,本科批,720405,兰州交通大学05,49,土木工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
陇东学院,物理,本科批,721102,陇东学院02,04,化学,化学类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
陇东学院,物理,本科批,721102,陇东学院02,06,化学工程与工艺,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
陇东学院,物理,本科批,721102,陇东学院02,07,生物制药,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
陇东学院,物理,本科批,721102,陇东学院02,08,食品科学与工程,食品科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
陇东学院,物理,本科批,721102,陇东学院02,09,农业资源与环境,自然保护与环境生态类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
天水师范大学,物理,本科批,721603,天水师范大学03,05,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
天水师范大学,物理,本科批,721603,天水师范大学03,06,测绘工程,测绘类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
兰州工业学院,物理,本科批,721701,兰州工业学院01,13,资源循环科学与工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
兰州城市学院,物理,本科批,721806,兰州城市学院06,14,油气储运工程,矿业类,测绘地质类,1,二梯队宽口径主体组中夹入测绘地质类
兰州城市学院,物理,本科批,721807,兰州城市学院07,16,焊接技术与工程,材料类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
兰州城市学院,物理,本科批,721807,兰州城市学院07,19,环境工程,环境科学与工程类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
青海大学,物理,本科批,730101,青海大学01,02,新能源材料与器件,材料类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
青海大学,物理,本科批,730101,青海大学01,06,化学工程与工艺,化工与制药类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
青海大学,物理,本科批,730101,青海大学01,07,动物医学,动物医学类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
新疆大学,物理,本科批,750104,新疆大学04,11,高分子材料与工程,材料类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
新疆大学,物理,本科批,750104,新疆大学04,13,化学工程与工艺,化工与制药类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
新疆大学,物理,本科批,750104,新疆大学04,14,制药工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
新疆大学,物理,本科批,750104,新疆大学04,15,环境工程,环境科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
新疆大学,物理,本科批,750104,新疆大学04,16,环境科学,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆大学,物理,本科批,750104,新疆大学04,25,资源勘查工程,地质类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
新疆大学,物理,本科批,750104,新疆大学04,29,新能源材料与器件,材料类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
新疆师范大学,物理,本科批,750208,新疆师范大学08,51,遥感科学与技术,测绘类,测绘地质类,1,二梯队宽口径主体组中夹入测绘地质类
新疆师范大学,物理,本科批,750208,新疆师范大学08,52,化学,化学类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
新疆师范大学,物理,本科批,750208,新疆师范大学08,53,化学工程与工艺,化工与制药类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
新疆师范大学,物理,本科批,750208,新疆师范大学08,54,环境工程,环境科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
新疆师范大学,物理,本科批,750208,新疆师范大学08,55,生物科学,生物科学类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
新疆师范大学,物理,本科批,750208,新疆师范大学08,56,生物技术,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
新疆师范大学,物理,本科批,750208,新疆师范大学08,57,生物工程,生物工程类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
新疆师范大学,物理,本科批,750208,新疆师范大学08,58,食品安全与检测,食品科学与工程类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,26,农学,植物生产类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,27,植物保护,植物生产类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,28,种子科学与工程,植物生产类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,29,动物科学,动物生产类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,30,动物医学,动物医学类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,31,园艺,植物生产类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,32,土木工程,土木类,土木建筑类,5,二梯队宽口径主体组中夹入土木建筑类
新疆农业大学,物理,本科批,750308,新疆农业大学08,33,水利水电工程,水利类,低接受度远缘方向,11,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,34,农业水利工程,农业工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,37,食品科学与工程,食品科学与工程类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,38,葡萄与葡萄酒工程,食品科学与工程类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆农业大学,物理,本科批,750308,新疆农业大学08,45,水产养殖学,水产类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,05,资源勘查工程,地质类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,06,勘查技术与工程,地质类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,07,石油工程,矿业类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,08,石油工程,矿业类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,11,油气储运工程,矿业类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,12,化学工程与工艺,化工与制药类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,13,能源化学工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,17,环境工程,环境科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
中国石油大学(北京)克拉玛依校区,物理,本科批,750402,中国石油大学(北京)克拉玛依校区02,18,安全工程,安全科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
昌吉学院,物理,本科批,750704,昌吉学院04,08,化学工程与工艺,化工与制药类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
昌吉学院,物理,本科批,750704,昌吉学院04,09,高分子材料与工程,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
新疆工程学院,物理,本科批,750902,新疆工程学院02,04,安全工程,安全科学与工程类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆工程学院,物理,本科批,750902,新疆工程学院02,05,化学工程与工艺,化工与制药类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
新疆工程学院,物理,本科批,750902,新疆工程学院02,09,采矿工程,矿业类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
新疆工程学院,物理,本科批,750902,新疆工程学院02,10,地质工程,地质类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
新疆工程学院,物理,本科批,750902,新疆工程学院02,11,矿物加工工程,矿业类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
新疆工程学院,物理,本科批,750902,新疆工程学院02,12,智能采矿工程,矿业类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
新疆工程学院,物理,本科批,750902,新疆工程学院02,13,资源勘查工程,地质类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
新疆工程学院,物理,本科批,750902,新疆工程学院02,14,冶金工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
新疆工程学院,物理,本科批,750902,新疆工程学院02,17,土木工程,土木类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
新疆工程学院,物理,本科批,750902,新疆工程学院02,18,测绘工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
新疆工程学院,物理,本科批,750902,新疆工程学院02,19,铁道工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
石河子大学,物理,本科批,751103,石河子大学03,15,水利水电工程,水利类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
石河子大学,物理,本科批,751103,石河子大学03,17,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
石河子大学,物理,本科批,751103,石河子大学03,18,给排水科学与工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
石河子大学,物理,本科批,751103,石河子大学03,19,食品科学与工程类,食品科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
石河子大学,物理,本科批,751103,石河子大学03,21,动物医学,动物医学类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
石河子大学,物理,本科批,751103,石河子大学03,22,动物科学,动物生产类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
石河子大学,物理,本科批,751103,石河子大学03,26,生物科学类,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
石河子大学,物理,本科批,751103,石河子大学03,27,生物育种科学,植物生产类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆科技学院,物理,本科批,751204,新疆科技学院04,12,旅游地学与规划工程,地质类,测绘地质类,8,二梯队宽口径主体组中夹入测绘地质类
新疆科技学院,物理,本科批,751204,新疆科技学院04,21,化学工程与工艺,化工与制药类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
新疆科技学院,物理,本科批,751204,新疆科技学院04,22,纺织工程,纺织类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆科技学院,物理,本科批,751204,新疆科技学院04,23,轻化工程,轻工类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆科技学院,物理,本科批,751204,新疆科技学院04,24,精细化工,化工与制药类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
新疆科技学院,物理,本科批,751204,新疆科技学院04,25,非织造材料与工程,纺织类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
新疆科技学院,物理,本科批,751204,新疆科技学院04,27,石油工程,矿业类,测绘地质类,8,二梯队宽口径主体组中夹入测绘地质类
新疆理工学院,物理,本科批,751304,新疆理工学院04,17,智慧水利,水利类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,18,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
新疆理工学院,物理,本科批,751304,新疆理工学院04,19,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
新疆理工学院,物理,本科批,751304,新疆理工学院04,20,水文与水资源工程,水利类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,21,食品营养与检验教育,食品科学与工程类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,22,食品安全与检测,食品科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,23,食品卫生与营养学,公共卫生与预防医学类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,24,食品科学与工程,食品科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,33,纺织工程,纺织类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,42,能源化学工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
新疆理工学院,物理,本科批,751304,新疆理工学院04,44,材料化学,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
新疆理工学院,物理,本科批,751304,新疆理工学院04,46,能源与环境系统工程,能源动力类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
新疆理工学院,物理,本科批,751304,新疆理工学院04,47,化学工程与工艺,化工与制药类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
新疆理工学院,物理,本科批,751304,新疆理工学院04,48,化工安全工程,化工与制药类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,27,新能源材料与器件,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,29,土木工程,土木类,土木建筑类,5,二梯队宽口径主体组中夹入土木建筑类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,30,智能建造,土木类,土木建筑类,5,二梯队宽口径主体组中夹入土木建筑类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,31,化学,化学类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,32,应用化学,化学类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,33,材料科学与工程,材料类,材料化工生化类,7,二梯队宽口径主体组中夹入材料化工生化类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,34,材料化学,材料类,材料化工生化类,7,二梯队宽口径主体组中夹入材料化工生化类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,35,生物科学,生物科学类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,36,生物工程,生物工程类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,37,植物保护,植物生产类,低接受度远缘方向,7,二梯队宽口径主体组中夹入低接受度远缘方向
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,38,设施农业科学与工程,植物生产类,低接受度远缘方向,7,二梯队宽口径主体组中夹入低接受度远缘方向
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,39,环境工程,环境科学与工程类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
伊犁师范大学,物理,本科批,752105,伊犁师范大学05,40,地质工程,地质类,测绘地质类,5,二梯队宽口径主体组中夹入测绘地质类
新疆和田学院,物理,本科批,752305,新疆和田学院05,16,化学工程与工艺,化工与制药类,材料化工生化类,9,二梯队宽口径主体组中夹入材料化工生化类
新疆和田学院,物理,本科批,752305,新疆和田学院05,19,宝石及材料工艺学,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
新疆和田学院,物理,本科批,752305,新疆和田学院05,20,食品科学与工程,食品科学与工程类,低接受度远缘方向,7,二梯队宽口径主体组中夹入低接受度远缘方向
新疆工业学院,物理,本科批,754802,新疆工业学院02,13,水利水电工程,水利类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
新疆工业学院,物理,本科批,754802,新疆工业学院02,14,水文与水资源工程,水利类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
新疆工业学院,物理,本科批,754802,新疆工业学院02,15,智慧水利,水利类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
上海杉达学院,物理,本科批,800104,上海杉达学院04,16,食品质量与安全,食品科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
上海杉达学院,物理,本科批,800104,上海杉达学院04,22,建筑电气与智能化,土木类,土木建筑类,8,二梯队宽口径主体组中夹入土木建筑类
上海杉达学院,物理,本科批,800104,上海杉达学院04,24,土木工程,土木类,土木建筑类,5,二梯队宽口径主体组中夹入土木建筑类
上海建桥学院,物理,本科批,800206,上海建桥学院06,23,宝石及材料工艺学,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
上海中侨职业技术大学,物理,本科批,802903,上海中侨职业技术大学03,10,建筑工程,土建施工类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
上海中侨职业技术大学,物理,本科批,802903,上海中侨职业技术大学03,11,工程造价,建设工程管理类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
上海中侨职业技术大学,物理,本科批,802903,上海中侨职业技术大学03,19,食品质量与安全,食品类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
上海中侨职业技术大学,物理,本科批,802903,上海中侨职业技术大学03,20,食品营养与健康,食品类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
上海中侨职业技术大学,物理,本科批,802903,上海中侨职业技术大学03,21,合成生物技术,生物技术类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
浙江万里学院,物理,本科批,803006,浙江万里学院06,48,新能源材料与器件,材料类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
浙江万里学院,物理,本科批,803006,浙江万里学院06,57,生物工程类,生物工程类,材料化工生化类,15,二梯队宽口径主体组中夹入材料化工生化类
浙江万里学院,物理,本科批,803006,浙江万里学院06,58,生物技术,生物科学类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
浙江万里学院,物理,本科批,803006,浙江万里学院06,59,环境科学与工程类,环境科学与工程类,低接受度远缘方向,10,二梯队宽口径主体组中夹入低接受度远缘方向
浙江万里学院,物理,本科批,803006,浙江万里学院06,60,食品质量与安全,食品科学与工程类,低接受度远缘方向,12,二梯队宽口径主体组中夹入低接受度远缘方向
浙江万里学院,物理,本科批,803006,浙江万里学院06,62,食品营养与健康,食品科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
浙江工业大学之江学院,物理,本科批,803603,浙江工业大学之江学院03,12,高分子材料与工程,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
浙江师范大学行知学院,物理,本科批,803702,浙江师范大学行知学院02,02,应用化学,化学类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
浙江师范大学行知学院,物理,本科批,803702,浙江师范大学行知学院02,03,生物技术,生物科学类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
浙江师范大学行知学院,物理,本科批,803702,浙江师范大学行知学院02,04,环境工程,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
浙江师范大学行知学院,物理,本科批,803702,浙江师范大学行知学院02,09,材料科学与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
浙江师范大学行知学院,物理,本科批,803702,浙江师范大学行知学院02,12,资源环境科学,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
宁波大学科学技术学院,物理,本科批,803803,宁波大学科学技术学院03,22,应用化学,化学类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
宁波大学科学技术学院,物理,本科批,803803,宁波大学科学技术学院03,23,生物技术,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
宁波大学科学技术学院,物理,本科批,803803,宁波大学科学技术学院03,24,环境工程,环境科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
宁波大学科学技术学院,物理,本科批,803803,宁波大学科学技术学院03,30,土木工程,土木类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
浙江农林大学暨阳学院,物理,本科批,804203,浙江农林大学暨阳学院03,13,智能建造,土木类,土木建筑类,4,二梯队宽口径主体组中夹入土木建筑类
浙江农林大学暨阳学院,物理,本科批,804203,浙江农林大学暨阳学院03,14,环境工程,环境科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
浙江农林大学暨阳学院,物理,本科批,804203,浙江农林大学暨阳学院03,15,食品科学与工程,食品科学与工程类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
浙江广厦建设职业技术大学,物理,本科批,807701,浙江广厦建设职业技术大学01,01,建筑工程,土建施工类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
浙江广厦建设职业技术大学,物理,本科批,807701,浙江广厦建设职业技术大学01,02,智能建造工程,土建施工类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
浙江广厦建设职业技术大学,物理,本科批,807701,浙江广厦建设职业技术大学01,04,园林景观工程,建筑设计类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
浙江广厦建设职业技术大学,物理,本科批,807701,浙江广厦建设职业技术大学01,05,工程造价,建设工程管理类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
浙江广厦建设职业技术大学,物理,本科批,807701,浙江广厦建设职业技术大学01,12,建筑电气与智能化工程,建筑设备类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
浙江广厦建设职业技术大学,物理,本科批,807701,浙江广厦建设职业技术大学01,19,给排水工程,市政工程类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
浙江广厦建设职业技术大学,物理,本科批,807701,浙江广厦建设职业技术大学01,20,建筑环境与能源工程,建筑设备类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
合肥城市学院,物理,本科批,808802,合肥城市学院02,07,无机非金属材料工程,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
合肥城市学院,物理,本科批,808802,合肥城市学院02,10,建筑环境与能源应用工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
合肥城市学院,物理,本科批,808802,合肥城市学院02,11,给排水科学与工程,土木类,土木建筑类,9,二梯队宽口径主体组中夹入土木建筑类
合肥城市学院,物理,本科批,808802,合肥城市学院02,12,智能建造,土木类,土木建筑类,5,二梯队宽口径主体组中夹入土木建筑类
合肥城市学院,物理,本科批,808802,合肥城市学院02,13,安全工程,安全科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
皖江工学院,物理,本科批,809404,皖江工学院04,16,安全工程,安全科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
皖江工学院,物理,本科批,809404,皖江工学院04,17,地质工程,地质类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
皖江工学院,物理,本科批,809404,皖江工学院04,18,土木工程,土木类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
皖江工学院,物理,本科批,809404,皖江工学院04,19,测绘工程,测绘类,测绘地质类,4,二梯队宽口径主体组中夹入测绘地质类
皖江工学院,物理,本科批,809404,皖江工学院04,20,给排水科学与工程,土木类,土木建筑类,4,二梯队宽口径主体组中夹入土木建筑类
皖江工学院,物理,本科批,809404,皖江工学院04,22,地理空间信息工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
厦门大学嘉庚学院,物理,本科批,812607,厦门大学嘉庚学院07,42,土木工程,土木类,土木建筑类,4,二梯队宽口径主体组中夹入土木建筑类
厦门大学嘉庚学院,物理,本科批,812607,厦门大学嘉庚学院07,43,给排水科学与工程,土木类,土木建筑类,4,二梯队宽口径主体组中夹入土木建筑类
厦门大学嘉庚学院,物理,本科批,812607,厦门大学嘉庚学院07,44,环境科学与工程,环境科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
厦门大学嘉庚学院,物理,本科批,812607,厦门大学嘉庚学院07,45,资源环境科学,环境科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
福州大学至诚学院,物理,本科批,812703,福州大学至诚学院03,12,材料科学与工程,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
福州大学至诚学院,物理,本科批,812703,福州大学至诚学院03,15,化学工程与工艺,化工与制药类,材料化工生化类,7,二梯队宽口径主体组中夹入材料化工生化类
福州大学至诚学院,物理,本科批,812703,福州大学至诚学院03,16,应用化学,化学类,材料化工生化类,7,二梯队宽口径主体组中夹入材料化工生化类
福州大学至诚学院,物理,本科批,812703,福州大学至诚学院03,17,安全工程,安全科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
福州大学至诚学院,物理,本科批,812703,福州大学至诚学院03,18,环境工程,环境科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
