current_key,legacy_key,status,confidence,group25,group26,common_count,add_count,remove_count,in_count,out_count,advice
历史|本科批|甘肃中医药大学|甘肃中医药大学01,历史|普通批|甘肃中医药大学|甘肃中医药大学01,高度延续,高,甘肃中医药大学01,甘肃中医药大学01,1,0,0,0,0,常规核对
物理|本科批|甘肃中医药大学|甘肃中医药大学02,物理|普通批|甘肃中医药大学|甘肃中医药大学02,高度延续,高,甘肃中医药大学03,甘肃中医药大学02,1,0,0,0,0,常规核对
物理|本科批|甘肃中医药大学|甘肃中医药大学03,物理|普通批|甘肃中医药大学|甘肃中医药大学03,高度延续,高,甘肃中医药大学02,甘肃中医药大学03,4,0,0,0,0,常规核对
物理|本科批|甘肃中医药大学|甘肃中医药大学04,物理|普通批|甘肃中医药大学|甘肃中医药大学04,高度延续,高,甘肃中医药大学06,甘肃中医药大学04,1,0,0,0,0,常规核对
物理|本科批|甘肃中医药大学|甘肃中医药大学05,物理|普通批|甘肃中医药大学|甘肃中医药大学05,高度延续,高,甘肃中医药大学08,甘肃中医药大学05,1,0,0,0,0,常规核对
物理|本科批|甘肃中医药大学|甘肃中医药大学06,物理|普通批|甘肃中医药大学|甘肃中医药大学06,高度延续,高,甘肃中医药大学04,甘肃中医药大学06,4,0,1,0,0,常规核对
物理|本科批|甘肃中医药大学|甘肃中医药大学07,物理|普通批|甘肃中医药大学|甘肃中医药大学07,高度延续,高,甘肃中医药大学07,甘肃中医药大学07,1,0,0,0,0,常规核对
物理|本科批|甘肃中医药大学|甘肃中医药大学08,物理|普通批|甘肃中医药大学|甘肃中医药大学08,高度延续,高,甘肃中医药大学05,甘肃中医药大学08,3,1,0,0,0,常规核对
物理|本科批|青海大学|青海大学01,物理|普通批|青海大学|青海大学01,高度延续,高,青海大学01,青海大学01,7,0,0,0,0,常规核对
物理|本科批|青海大学|青海大学02,物理|普通批|青海大学|青海大学02,高度延续,高,青海大学02,青海大学02,1,0,0,0,0,常规核对
历史|本科批|青海民族大学|青海民族大学01,历史|普通批|青海民族大学|青海民族大学01,高度延续,高,青海民族大学02,青海民族大学01,1,0,0,0,0,常规核对
历史|本科批|青海民族大学|青海民族大学02,历史|普通批|青海民族大学|青海民族大学02,高度延续,高,青海民族大学01,青海民族大学02,1,0,0,0,0,常规核对
历史|本科批|青海民族大学|青海民族大学03,历史|普通批|青海民族大学|青海民族大学03,高度延续,高,青海民族大学03,青海民族大学03,1,0,0,0,0,常规核对
物理|本科批|青海民族大学|青海民族大学04,物理|普通批|青海民族大学|青海民族大学04,延续调整,中高,青海民族大学04,青海民族大学04,1,1,1,0,0,重点核对
物理|本科批|青海民族大学|青海民族大学05,物理|普通批|青海民族大学|青海民族大学05,高度延续,高,青海民族大学05,青海民族大学05,1,0,0,0,0,常规核对
物理|本科批|青海民族大学|青海民族大学06,物理|普通批|青海民族大学|青海民族大学06,高度延续,高,青海民族大学06,青海民族大学06,1,0,0,0,0,常规核对
历史|本科批|青海师范大学|青海师范大学01,历史|普通批|青海师范大学|青海师范大学01,高度延续,高,青海师范大学01,青海师范大学01,2,0,0,0,0,常规核对
物理|本科批|青海师范大学|青海师范大学02,物理|普通批|青海师范大学|青海师范大学02,高度延续,高,青海师范大学02,青海师范大学02,1,0,0,0,0,常规核对
物理|本科批|青海师范大学|青海师范大学03,物理|普通批|青海师范大学|青海师范大学03,高度延续,高,青海师范大学03,青海师范大学03,1,0,0,0,0,常规核对
历史|本科批|青海职业技术大学|青海职业技术大学01,历史|普通批|青海职业技术大学|青海职业技术大学01,疑似对应/待核对,低,青海职业技术大学01,青海职业技术大学01,0,5,2,0,0,重点核对
物理|本科批|青海职业技术大学|青海职业技术大学02,物理|普通批|青海职业技术大学|青海职业技术大学02,高度延续,高,青海职业技术大学02,青海职业技术大学02,10,5,1,0,0,重点核对
物理|本科批|青海理工学院|青海理工学院01,物理|普通批|青海理工学院|青海理工学院01,高度延续,高,青海理工学院01,青海理工学院01,2,0,0,0,0,常规核对
物理|本科批|青海理工学院|青海理工学院02,物理|普通批|青海理工学院|青海理工学院02,高度延续,高,青海理工学院02,青海理工学院02,10,2,0,0,0,常规核对
历史|本科批|北方民族大学|北方民族大学01,历史|普通批|北方民族大学|北方民族大学01,延续调整,中高,北方民族大学01,北方民族大学01,3,1,2,0,0,常规核对
历史|本科批|北方民族大学|北方民族大学02,历史|普通批|北方民族大学|北方民族大学02,高度延续,高,北方民族大学02,北方民族大学02,1,0,0,0,0,常规核对
物理|本科批|北方民族大学|北方民族大学03,物理|普通批|北方民族大学|北方民族大学03,延续调整,中高,北方民族大学03,北方民族大学03,1,0,1,0,0,常规核对
物理|本科批|北方民族大学|北方民族大学04,物理|普通批|北方民族大学|北方民族大学04,26新增组/无25承接,低,,北方民族大学04,1,2,0,1,0,重点核对
物理|本科批|北方民族大学|北方民族大学05,物理|普通批|北方民族大学|北方民族大学05,26新增组/无25承接,无,,北方民族大学05,0,2,0,0,0,重点核对
物理|本科批|北方民族大学|北方民族大学06,物理|普通批|北方民族大学|北方民族大学06,26新增组/无25承接,无,,北方民族大学06,0,1,0,0,0,重点核对
物理|本科批|北方民族大学|北方民族大学07,物理|普通批|北方民族大学|北方民族大学07,26新增组/无25承接,无,,北方民族大学07,0,5,0,0,0,重点核对
物理|本科批|北方民族大学|北方民族大学08,物理|普通批|北方民族大学|北方民族大学08,26新增组/无25承接,低,,北方民族大学08,0,1,0,1,0,重点核对
物理|本科批|北方民族大学|北方民族大学09,物理|普通批|北方民族大学|北方民族大学09,高度延续,高,北方民族大学05,北方民族大学09,1,0,0,0,0,常规核对
历史|本科批|宁夏大学|宁夏大学01,历史|普通批|宁夏大学|宁夏大学01,疑似对应/待核对,中低,宁夏大学01,宁夏大学01,0,1,1,0,0,重点核对
历史|本科批|宁夏大学|宁夏大学02,历史|普通批|宁夏大学|宁夏大学02,疑似对应/待核对,中低,宁夏大学02,宁夏大学02,0,1,1,0,0,重点核对
物理|本科批|宁夏大学|宁夏大学03,物理|普通批|宁夏大学|宁夏大学03,26新增组/无25承接,无,,宁夏大学03,0,1,0,0,0,重点核对
物理|本科批|宁夏大学|宁夏大学04,物理|普通批|宁夏大学|宁夏大学04,26新增组/无25承接,无,,宁夏大学04,0,1,0,0,0,重点核对
物理|本科批|宁夏大学|宁夏大学05,物理|普通批|宁夏大学|宁夏大学05,疑似对应/待核对,低,宁夏大学03,宁夏大学05,0,1,2,0,0,重点核对
物理|本科批|宁夏大学|宁夏大学06,物理|普通批|宁夏大学|宁夏大学06,疑似对应/待核对,低,宁夏大学04,宁夏大学06,0,1,2,0,0,重点核对
物理|本科批|宁夏医科大学|宁夏医科大学01,物理|普通批|宁夏医科大学|宁夏医科大学01,疑似对应/待核对,中低,宁夏医科大学02,宁夏医科大学01,0,2,2,0,0,重点核对
物理|本科批|宁夏医科大学|宁夏医科大学02,物理|普通批|宁夏医科大学|宁夏医科大学02,延续调整,中高,宁夏医科大学01,宁夏医科大学02,5,2,3,0,0,常规核对
物理|本科批|宁夏医科大学|宁夏医科大学03,物理|普通批|宁夏医科大学|宁夏医科大学03,疑似对应/待核对,中低,宁夏医科大学03,宁夏医科大学03,0,2,2,0,0,重点核对
物理|本科批|宁夏医科大学|宁夏医科大学04,物理|普通批|宁夏医科大学|宁夏医科大学04,疑似对应/待核对,中低,宁夏医科大学04,宁夏医科大学04,0,1,1,0,0,重点核对
历史|本科批|新疆大学|新疆大学01,历史|普通批|新疆大学|新疆大学01,高度延续,高,新疆大学01,新疆大学01,3,0,0,0,0,常规核对
历史|本科批|新疆大学|新疆大学02,历史|普通批|新疆大学|新疆大学02,疑似对应/待核对,中低,新疆大学02,新疆大学02,0,1,1,0,0,重点核对
物理|本科批|新疆大学|新疆大学03,物理|普通批|新疆大学|新疆大学03,疑似对应/待核对,中低,新疆大学03,新疆大学03,0,2,2,0,0,重点核对
物理|本科批|新疆大学|新疆大学04,物理|普通批|新疆大学|新疆大学04,高度延续,高,新疆大学04,新疆大学04,20,4,6,0,0,重点核对
物理|本科批|新疆大学|新疆大学05,物理|普通批|新疆大学|新疆大学05,疑似对应/待核对,中低,新疆大学05,新疆大学05,0,2,2,0,0,重点核对
历史|本科批|新疆师范大学|新疆师范大学02,历史|普通批|新疆师范大学|新疆师范大学02,26新增组/无25承接,无,,新疆师范大学02,0,1,0,0,0,重点核对
历史|本科批|新疆师范大学|新疆师范大学03,历史|普通批|新疆师范大学|新疆师范大学03,高度延续,高,新疆师范大学02,新疆师范大学03,15,2,0,0,0,常规核对
历史|本科批|新疆师范大学|新疆师范大学04,历史|普通批|新疆师范大学|新疆师范大学04,疑似对应/待核对,中低,新疆师范大学03,新疆师范大学04,0,1,1,0,0,重点核对
历史|本科批|新疆师范大学|新疆师范大学05,历史|普通批|新疆师范大学|新疆师范大学05,疑似对应/待核对,中低,新疆师范大学04,新疆师范大学05,0,2,2,0,0,重点核对
物理|本科批|新疆师范大学|新疆师范大学06,物理|普通批|新疆师范大学|新疆师范大学06,高度延续,高,新疆师范大学05,新疆师范大学06,16,2,2,0,0,常规核对
物理|本科批|新疆师范大学|新疆师范大学07,物理|普通批|新疆师范大学|新疆师范大学07,疑似对应/待核对,中低,新疆师范大学06,新疆师范大学07,0,1,1,0,0,重点核对
物理|本科批|新疆师范大学|新疆师范大学08,物理|普通批|新疆师范大学|新疆师范大学08,疑似对应/待核对,中低,新疆师范大学07,新疆师范大学08,0,17,15,0,0,重点核对
物理|本科批|新疆师范大学|新疆师范大学09,物理|普通批|新疆师范大学|新疆师范大学09,高度延续,高,新疆师范大学08,新疆师范大学09,1,0,0,0,0,常规核对
物理|本科批|新疆师范大学|新疆师范大学10,物理|普通批|新疆师范大学|新疆师范大学10,高度延续,高,新疆师范大学09,新疆师范大学10,3,0,1,0,0,常规核对
历史|本科批|新疆农业大学|新疆农业大学01,历史|普通批|新疆农业大学|新疆农业大学01,高度延续,高,新疆农业大学01,新疆农业大学01,9,0,0,0,0,常规核对
历史|本科批|新疆农业大学|新疆农业大学02,历史|普通批|新疆农业大学|新疆农业大学02,疑似对应/待核对,中低,新疆农业大学02,新疆农业大学02,0,2,2,0,0,重点核对
历史|本科批|新疆农业大学|新疆农业大学03,历史|普通批|新疆农业大学|新疆农业大学03,高度延续,高,新疆农业大学03,新疆农业大学03,1,0,0,0,0,常规核对
物理|本科批|新疆农业大学|新疆农业大学04,物理|普通批|新疆农业大学|新疆农业大学04,26新增组/无25承接,无,,新疆农业大学04,0,1,0,0,0,重点核对
物理|本科批|新疆农业大学|新疆农业大学05,物理|普通批|新疆农业大学|新疆农业大学05,高度延续,高,新疆农业大学04,新疆农业大学05,9,0,0,0,0,常规核对
物理|本科批|新疆农业大学|新疆农业大学06,物理|普通批|新疆农业大学|新疆农业大学06,疑似对应/待核对,中低,新疆农业大学05,新疆农业大学06,0,2,2,0,0,重点核对
物理|本科批|新疆农业大学|新疆农业大学07,物理|普通批|新疆农业大学|新疆农业大学07,高度延续,高,新疆农业大学06,新疆农业大学07,1,0,0,0,0,常规核对
物理|本科批|新疆农业大学|新疆农业大学08,物理|普通批|新疆农业大学|新疆农业大学08,高度延续,高,新疆农业大学07,新疆农业大学08,18,2,3,0,0,常规核对
物理|本科批|新疆农业大学|新疆农业大学09,物理|普通批|新疆农业大学|新疆农业大学09,疑似对应/待核对,低,新疆农业大学08,新疆农业大学09,0,2,1,1,1,重点核对
物理|本科批|中国石油大学(北京)克拉玛依校区|中国石油大学(北京)克拉玛依校区01,物理|普通批|中国石油大学(北京)克拉玛依校区|中国石油大学(北京)克拉玛依校区01,高度延续,高,中国石油大学(北京)克拉玛依校区01,中国石油大学(北京)克拉玛依校区01,3,1,0,0,0,常规核对
物理|本科批|中国石油大学(北京)克拉玛依校区|中国石油大学(北京)克拉玛依校区02,物理|普通批|中国石油大学(北京)克拉玛依校区|中国石油大学(北京)克拉玛依校区02,高度延续,高,中国石油大学(北京)克拉玛依校区02,中国石油大学(北京)克拉玛依校区02,16,2,1,0,0,重点核对
历史|本科批|新疆财经大学|新疆财经大学01,历史|普通批|新疆财经大学|新疆财经大学01,高度延续,高,新疆财经大学01,新疆财经大学01,11,5,6,0,0,重点核对
历史|本科批|新疆财经大学|新疆财经大学02,历史|普通批|新疆财经大学|新疆财经大学02,高度延续,高,新疆财经大学02,新疆财经大学02,3,2,2,0,0,重点核对
物理|本科批|新疆财经大学|新疆财经大学03,物理|普通批|新疆财经大学|新疆财经大学03,高度延续,高,新疆财经大学03,新疆财经大学03,16,6,5,0,0,重点核对
物理|本科批|新疆财经大学|新疆财经大学04,物理|普通批|新疆财经大学|新疆财经大学04,高度延续,高,新疆财经大学04,新疆财经大学04,7,0,0,0,0,常规核对
物理|本科批|新疆财经大学|新疆财经大学05,物理|普通批|新疆财经大学|新疆财经大学05,疑似对应/待核对,中低,新疆财经大学05,新疆财经大学05,0,2,2,0,0,重点核对
历史|本科批|新疆工业职业技术大学|新疆工业职业技术大学01,历史|普通批|新疆工业职业技术大学|新疆工业职业技术大学01,26新增组/无25承接,无,,新疆工业职业技术大学01,0,1,0,0,0,重点核对
物理|本科批|新疆工业职业技术大学|新疆工业职业技术大学03,物理|普通批|新疆工业职业技术大学|新疆工业职业技术大学03,26新增组/无25承接,无,,新疆工业职业技术大学03,0,1,0,0,0,重点核对
物理|本科批|新疆工业职业技术大学|新疆工业职业技术大学04,物理|普通批|新疆工业职业技术大学|新疆工业职业技术大学04,26新增组/无25承接,无,,新疆工业职业技术大学04,0,1,0,0,0,重点核对
物理|本科批|新疆工业职业技术大学|新疆工业职业技术大学05,物理|普通批|新疆工业职业技术大学|新疆工业职业技术大学05,26新增组/无25承接,无,,新疆工业职业技术大学05,0,1,0,0,0,重点核对
物理|本科批|新疆工业职业技术大学|新疆工业职业技术大学06,物理|普通批|新疆工业职业技术大学|新疆工业职业技术大学06,26新增组/无25承接,无,,新疆工业职业技术大学06,0,1,0,0,0,重点核对
历史|本科批|昌吉学院|昌吉学院01,历史|普通批|昌吉学院|昌吉学院01,延续调整,中高,昌吉学院01,昌吉学院01,1,1,0,0,0,常规核对
历史|本科批|昌吉学院|昌吉学院02,历史|普通批|昌吉学院|昌吉学院02,26新增组/无25承接,无,,昌吉学院02,0,1,0,0,0,重点核对
物理|本科批|昌吉学院|昌吉学院03,物理|普通批|昌吉学院|昌吉学院03,疑似对应/待核对,中低,昌吉学院02,昌吉学院03,0,1,1,0,0,重点核对
物理|本科批|昌吉学院|昌吉学院04,物理|普通批|昌吉学院|昌吉学院04,延续调整,中高,昌吉学院03,昌吉学院04,4,7,5,0,0,重点核对
历史|本科批|新疆艺术学院|新疆艺术学院01,历史|普通批|新疆艺术学院|新疆艺术学院01,高度延续,高,新疆艺术学院01,新疆艺术学院01,3,0,0,0,0,常规核对
物理|本科批|新疆艺术学院|新疆艺术学院02,物理|普通批|新疆艺术学院|新疆艺术学院02,高度延续,高,新疆艺术学院02,新疆艺术学院02,3,0,0,0,0,常规核对
物理|本科批|新疆工程学院|新疆工程学院01,物理|普通批|新疆工程学院|新疆工程学院01,26新增组/无25承接,无,,新疆工程学院01,0,3,0,0,0,重点核对
物理|本科批|新疆工程学院|新疆工程学院02,物理|普通批|新疆工程学院|新疆工程学院02,延续调整,中低,新疆工程学院01,新疆工程学院02,7,9,4,3,2,重点核对
物理|本科批|新疆工程学院|新疆工程学院03,物理|普通批|新疆工程学院|新疆工程学院03,26新增组/无25承接,低,,新疆工程学院03,0,3,0,1,0,重点核对
物理|本科批|新疆工程学院|新疆工程学院04,物理|普通批|新疆工程学院|新疆工程学院04,26新增组/无25承接,低,,新疆工程学院04,0,2,0,2,0,重点核对
历史|本科批|石河子大学|石河子大学01,历史|普通批|石河子大学|石河子大学01,26新增组/无25承接,无,,石河子大学01,0,7,0,0,0,重点核对
物理|本科批|石河子大学|石河子大学02,物理|普通批|石河子大学|石河子大学02,疑似对应/待核对,中低,石河子大学01,石河子大学02,3,2,7,0,0,重点核对
物理|本科批|石河子大学|石河子大学03,物理|普通批|石河子大学|石河子大学03,高度延续,高,石河子大学02,石河子大学03,20,3,2,0,0,常规核对
物理|本科批|石河子大学|石河子大学04,物理|普通批|石河子大学|石河子大学04,疑似对应/待核对,中低,石河子大学03,石河子大学04,0,1,1,0,0,重点核对
历史|本科批|新疆科技学院|新疆科技学院01,历史|普通批|新疆科技学院|新疆科技学院01,疑似对应/待核对,中低,新疆科技学院01,新疆科技学院01,0,1,1,0,0,重点核对
历史|本科批|新疆科技学院|新疆科技学院02,历史|普通批|新疆科技学院|新疆科技学院02,疑似对应/待核对,中低,新疆科技学院02,新疆科技学院02,0,2,2,0,0,重点核对
物理|本科批|新疆科技学院|新疆科技学院03,物理|普通批|新疆科技学院|新疆科技学院03,延续调整,中高,新疆科技学院03,新疆科技学院03,4,4,4,0,0,重点核对
物理|本科批|新疆科技学院|新疆科技学院04,物理|普通批|新疆科技学院|新疆科技学院04,延续调整,中高,新疆科技学院04,新疆科技学院04,10,9,5,0,0,重点核对
物理|本科批|新疆科技学院|新疆科技学院05,物理|普通批|新疆科技学院|新疆科技学院05,疑似对应/待核对,中低,新疆科技学院05,新疆科技学院05,0,1,1,0,0,重点核对
物理|本科批|新疆科技学院|新疆科技学院06,物理|普通批|新疆科技学院|新疆科技学院06,疑似对应/待核对,中低,新疆科技学院06,新疆科技学院06,0,1,1,0,0,重点核对
历史|本科批|新疆理工学院|新疆理工学院01,历史|普通批|新疆理工学院|新疆理工学院01,高度延续,高,新疆理工学院01,新疆理工学院01,9,0,1,0,0,常规核对
历史|本科批|新疆理工学院|新疆理工学院02,历史|普通批|新疆理工学院|新疆理工学院02,26新增组/无25承接,无,,新疆理工学院02,0,1,0,0,0,重点核对
物理|本科批|新疆理工学院|新疆理工学院03,物理|普通批|新疆理工学院|新疆理工学院03,延续调整,中高,新疆理工学院03,新疆理工学院03,3,3,0,3,0,重点核对
物理|本科批|新疆理工学院|新疆理工学院04,物理|普通批|新疆理工学院|新疆理工学院04,高度延续,高,新疆理工学院04,新疆理工学院04,26,6,1,0,0,常规核对
历史|本科批|伊犁师范大学|伊犁师范大学01,历史|普通批|伊犁师范大学|伊犁师范大学01,高度延续,高,伊犁师范大学01,伊犁师范大学01,7,3,4,0,0,重点核对
历史|本科批|伊犁师范大学|伊犁师范大学02,历史|普通批|伊犁师范大学|伊犁师范大学02,疑似对应/待核对,中低,伊犁师范大学02,伊犁师范大学02,0,1,1,0,0,重点核对
历史|本科批|伊犁师范大学|伊犁师范大学03,历史|普通批|伊犁师范大学|伊犁师范大学03,疑似对应/待核对,中低,伊犁师范大学03,伊犁师范大学03,0,1,1,0,0,重点核对
物理|本科批|伊犁师范大学|伊犁师范大学04,物理|普通批|伊犁师范大学|伊犁师范大学04,高度延续,高,伊犁师范大学04,伊犁师范大学04,6,5,5,0,0,重点核对
物理|本科批|伊犁师范大学|伊犁师范大学05,物理|普通批|伊犁师范大学|伊犁师范大学05,疑似对应/待核对,中低,伊犁师范大学05,伊犁师范大学05,9,16,20,0,0,重点核对
物理|本科批|伊犁师范大学|伊犁师范大学06,物理|普通批|伊犁师范大学|伊犁师范大学06,疑似对应/待核对,中低,伊犁师范大学06,伊犁师范大学06,0,1,1,0,0,重点核对
物理|本科批|伊犁师范大学|伊犁师范大学07,物理|普通批|伊犁师范大学|伊犁师范大学07,疑似对应/待核对,低,伊犁师范大学07,伊犁师范大学07,0,1,3,0,0,重点核对
历史|本科批|新疆和田学院|新疆和田学院01,历史|普通批|新疆和田学院|新疆和田学院01,高度延续,高,新疆和田学院01,新疆和田学院01,2,1,1,0,0,重点核对
历史|本科批|新疆和田学院|新疆和田学院02,历史|普通批|新疆和田学院|新疆和田学院02,高度延续,高,新疆和田学院02,新疆和田学院02,1,0,0,0,0,常规核对
物理|本科批|新疆和田学院|新疆和田学院04,物理|普通批|新疆和田学院|新疆和田学院04,延续调整,中高,新疆和田学院04,新疆和田学院04,1,1,1,0,0,重点核对
物理|本科批|新疆和田学院|新疆和田学院05,物理|普通批|新疆和田学院|新疆和田学院05,疑似对应/待核对,中低,新疆和田学院05,新疆和田学院05,1,14,7,0,0,重点核对
历史|本科批|塔里木大学|塔里木大学01,历史|普通批|塔里木大学|塔里木大学01,高度延续,高,塔里木大学01,塔里木大学01,1,0,0,0,0,常规核对
物理|本科批|塔里木大学|塔里木大学02,物理|普通批|塔里木大学|塔里木大学02,高度延续,高,塔里木大学02,塔里木大学02,4,0,0,0,0,常规核对
物理|本科批|新疆医科大学|新疆医科大学01,物理|普通批|新疆医科大学|新疆医科大学01,疑似对应/待核对,中低,新疆医科大学01,新疆医科大学01,0,1,1,0,0,重点核对
物理|本科批|新疆医科大学|新疆医科大学02,物理|普通批|新疆医科大学|新疆医科大学02,高度延续,高,新疆医科大学02,新疆医科大学02,6,3,0,0,0,常规核对
物理|本科批|新疆医科大学|新疆医科大学03,物理|普通批|新疆医科大学|新疆医科大学03,高度延续,高,新疆医科大学03,新疆医科大学03,14,0,0,0,0,常规核对
历史|本科批|喀什大学|喀什大学01,历史|普通批|喀什大学|喀什大学01,疑似对应/待核对,中低,喀什大学01,喀什大学01,0,3,3,0,0,重点核对
历史|本科批|喀什大学|喀什大学02,历史|普通批|喀什大学|喀什大学02,高度延续,高,喀什大学02,喀什大学02,1,0,0,0,0,常规核对
物理|本科批|喀什大学|喀什大学03,物理|普通批|喀什大学|喀什大学03,疑似对应/待核对,中低,喀什大学03,喀什大学03,0,2,3,0,0,重点核对
物理|本科批|喀什大学|喀什大学04,物理|普通批|喀什大学|喀什大学04,延续调整,中高,喀什大学04,喀什大学04,2,9,9,0,0,重点核对
物理|本科批|喀什大学|喀什大学05,物理|普通批|喀什大学|喀什大学05,高度延续,高,喀什大学05,喀什大学05,1,0,0,0,0,常规核对
历史|本科批|新疆政法学院|新疆政法学院01,历史|普通批|新疆政法学院|新疆政法学院01,高度延续,高,新疆政法学院01,新疆政法学院01,12,2,0,0,0,常规核对
历史|本科批|新疆政法学院|新疆政法学院02,历史|普通批|新疆政法学院|新疆政法学院02,高度延续,高,新疆政法学院02,新疆政法学院02,2,0,0,0,0,常规核对
物理|本科批|新疆政法学院|新疆政法学院03,物理|普通批|新疆政法学院|新疆政法学院03,高度延续,高,新疆政法学院03,新疆政法学院03,10,2,0,0,0,常规核对
物理|本科批|新疆政法学院|新疆政法学院04,物理|普通批|新疆政法学院|新疆政法学院04,高度延续,高,新疆政法学院04,新疆政法学院04,6,1,0,0,0,常规核对
物理|本科批|新疆政法学院|新疆政法学院05,物理|普通批|新疆政法学院|新疆政法学院05,高度延续,高,新疆政法学院05,新疆政法学院05,1,0,0,0,0,常规核对
物理|本科批|新疆交通职业技术大学|新疆交通职业技术大学02,物理|普通批|新疆交通职业技术大学|新疆交通职业技术大学02,26新增组/无25承接,无,,新疆交通职业技术大学02,0,3,0,0,0,重点核对
物理|本科批|新疆工业学院|新疆工业学院01,物理|普通批|新疆工业学院|新疆工业学院01,26新增组/无25承接,无,,新疆工业学院01,0,8,0,0,0,重点核对
物理|本科批|新疆工业学院|新疆工业学院02,物理|普通批|新疆工业学院|新疆工业学院02,26新增组/无25承接,无,,新疆工业学院02,0,7,0,0,0,重点核对
物理|本科批|新疆理工职业大学|新疆理工职业大学01,物理|普通批|新疆理工职业大学|新疆理工职业大学01,26新增组/无25承接,无,,新疆理工职业大学01,0,9,0,0,0,重点核对
历史|本科批|上海杉达学院|上海杉达学院01,历史|普通批|上海杉达学院|上海杉达学院01,高度延续,高,上海杉达学院01,上海杉达学院01,8,1,0,0,0,常规核对
物理|本科批|上海杉达学院|上海杉达学院03,物理|普通批|上海杉达学院|上海杉达学院03,延续调整,中高,上海杉达学院03,上海杉达学院03,3,1,2,0,0,常规核对
物理|本科批|上海杉达学院|上海杉达学院04,物理|普通批|上海杉达学院|上海杉达学院04,高度延续,高,上海杉达学院04,上海杉达学院04,8,1,0,0,0,常规核对
历史|本科批|上海建桥学院|上海建桥学院01,历史|普通批|上海建桥学院|上海建桥学院01,由25大组拆分形成,中低,上海建桥学院01,上海建桥学院01,3,1,6,0,4,重点核对
历史|本科批|上海建桥学院|上海建桥学院02,历史|普通批|上海建桥学院|上海建桥学院02,延续调整,中高,上海建桥学院01,上海建桥学院02,4,0,5,0,3,重点核对
物理|本科批|上海建桥学院|上海建桥学院04,物理|普通批|上海建桥学院|上海建桥学院04,高度延续,高,上海建桥学院03,上海建桥学院04,3,0,0,0,0,常规核对
物理|本科批|上海建桥学院|上海建桥学院05,物理|普通批|上海建桥学院|上海建桥学院05,由25大组拆分形成,中低,上海建桥学院04,上海建桥学院05,4,1,7,0,6,重点核对
物理|本科批|上海建桥学院|上海建桥学院06,物理|普通批|上海建桥学院|上海建桥学院06,延续调整,中高,上海建桥学院04,上海建桥学院06,6,1,5,0,4,重点核对
历史|本科批|上海兴伟学院|上海兴伟学院01,历史|普通批|上海兴伟学院|上海兴伟学院01,高度延续,高,上海兴伟学院01,上海兴伟学院01,2,0,0,0,0,常规核对
物理|本科批|上海兴伟学院|上海兴伟学院02,物理|普通批|上海兴伟学院|上海兴伟学院02,高度延续,高,上海兴伟学院02,上海兴伟学院02,2,0,0,0,0,常规核对
历史|本科批|上海视觉艺术学院|上海视觉艺术学院01,历史|普通批|上海视觉艺术学院|上海视觉艺术学院01,高度延续,高,上海视觉艺术学院01,上海视觉艺术学院01,1,0,0,0,0,常规核对
物理|本科批|上海视觉艺术学院|上海视觉艺术学院02,物理|普通批|上海视觉艺术学院|上海视觉艺术学院02,高度延续,高,上海视觉艺术学院02,上海视觉艺术学院02,1,0,0,0,0,常规核对
历史|本科批|上海外国语大学贤达经济人文学院|上海外国语大学贤达经济人文学院01,历史|普通批|上海外国语大学贤达经济人文学院|上海外国语大学贤达经济人文学院01,高度延续,高,上海外国语大学贤达经济人文学院01,上海外国语大学贤达经济人文学院01,12,0,0,0,0,常规核对
物理|本科批|上海外国语大学贤达经济人文学院|上海外国语大学贤达经济人文学院02,物理|普通批|上海外国语大学贤达经济人文学院|上海外国语大学贤达经济人文学院02,高度延续,高,上海外国语大学贤达经济人文学院02,上海外国语大学贤达经济人文学院02,12,2,0,2,0,重点核对
物理|本科批|上海外国语大学贤达经济人文学院|上海外国语大学贤达经济人文学院03,物理|普通批|上海外国语大学贤达经济人文学院|上海外国语大学贤达经济人文学院03,高度延续,高,上海外国语大学贤达经济人文学院04,上海外国语大学贤达经济人文学院03,1,0,0,0,0,常规核对
历史|本科批|上海师范大学天华学院|上海师范大学天华学院01,历史|普通批|上海师范大学天华学院|上海师范大学天华学院01,高度延续,高,上海师范大学天华学院01,上海师范大学天华学院01,4,0,1,0,1,重点核对
历史|本科批|上海师范大学天华学院|上海师范大学天华学院02,历史|普通批|上海师范大学天华学院|上海师范大学天华学院02,延续调整,中高,上海师范大学天华学院02,上海师范大学天华学院02,1,1,0,1,0,重点核对
物理|本科批|上海师范大学天华学院|上海师范大学天华学院03,物理|普通批|上海师范大学天华学院|上海师范大学天华学院03,延续调整,中高,上海师范大学天华学院04,上海师范大学天华学院03,1,1,0,1,0,重点核对
物理|本科批|上海师范大学天华学院|上海师范大学天华学院04,物理|普通批|上海师范大学天华学院|上海师范大学天华学院04,高度延续,高,上海师范大学天华学院03,上海师范大学天华学院04,4,0,2,0,1,重点核对
物理|本科批|上海师范大学天华学院|上海师范大学天华学院05,物理|普通批|上海师范大学天华学院|上海师范大学天华学院05,延续调整,中高,上海师范大学天华学院05,上海师范大学天华学院05,3,0,3,0,0,常规核对
物理|本科批|上海师范大学天华学院|上海师范大学天华学院06,物理|普通批|上海师范大学天华学院|上海师范大学天华学院06,26新增组/无25承接,无,,上海师范大学天华学院06,0,2,0,0,0,重点核对
