"学校","专业组","专业代码","专业名称","专业类","梯队","桶","严格提示类型"
"吉林建筑大学","吉林建筑大学05","14","道路桥梁与渡河工程(以下专业在净月校区学习)","土木类","4","低热度远缘方向","低热度远缘"
"吉林建筑大学","吉林建筑大学05","17","勘查技术与工程(以下专业在净月校区学习)","地质类","4","低热度远缘方向","低热度远缘"
"吉林建筑大学","吉林建筑大学05","18","地理信息科学(以下专业在净月校区学习)","地理科学类","4","低热度远缘方向","理学基础"
"吉林建筑大学","吉林建筑大学05","19","安全工程(以下专业在净月校区学习)","安全科学与工程类","4","低热度远缘方向","低热度远缘"
"吉林建筑大学","吉林建筑大学05","20","消防工程(以下专业在净月校区学习)","公安技术类","4","低热度远缘方向","低热度远缘"
"吉林建筑大学","吉林建筑大学05","21","智能建造(以下专业在净月校区学习)","土木类","4","低热度远缘方向","低热度远缘"
"吉林建筑大学","吉林建筑大学05","22","遥感科学与技术(以下专业在净月校区学习)","测绘类","4","低热度远缘方向","低热度远缘"
"吉林工程技术师范学院","吉林工程技术师范学院03","09","化学工程与工业生物工程(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在长德校区学习)","化工与制药类","3","三梯队行业方向","理学基础"
"吉林工程技术师范学院","吉林工程技术师范学院03","10","食品科学与工程(师范)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在长德校区学习)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"吉林工程技术师范学院","吉林工程技术师范学院03","12","数学与应用数学(师范)(以下专业在长德校区学习)","数学类","2","数学/物理","理学基础"
"吉林师范大学","吉林师范大学06","10","环境工程(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在四平校区学习)","环境科学与工程类","4","低热度远缘方向","低热度远缘"
"长春汽车职业技术大学","长春汽车职业技术大学01","01","汽车服务工程技术(以下专业在校本部学习)","道路运输类","3","三梯队行业方向","三梯队"
"长春汽车职业技术大学","长春汽车职业技术大学01","02","新能源汽车工程技术(以下专业在校本部学习)","汽车制造类","3","三梯队行业方向","能动"
"东北电力大学","东北电力大学04","07","能源与动力工程(以下专业在船营校区学习)","能源动力类","3","三梯队行业方向","能动"
"东北电力大学","东北电力大学04","08","核工程与核技术(以下专业在船营校区学习)","核工程类","3","三梯队行业方向","能动"
"东北电力大学","东北电力大学04","11","氢能科学与工程(以下专业在船营校区学习)","能源动力类","3","三梯队行业方向","能动"
"北华大学","北华大学09","22","药学(丰满校区)(国际创新课程(ICC)项目,培养模式详见院校招生章程)(报考该专业有色觉要求,具体请查阅院校招生章程)","药学类","4","低热度远缘方向","低热度远缘"
"北华大学","北华大学09","23","土木工程(丰满校区)国际创新课程(ICC)项目)(培养模式详见院校招生章程)","土木类","4","低热度远缘方向","低热度远缘"
"通化师范学院","通化师范学院03","06","化学(师范)(以下专业在通化育才校区学习)","化学类","4","低热度远缘方向","理学基础"
"吉林化工大学","吉林化工大学02","03","化学工程与工艺(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","化工与制药类","3","三梯队行业方向","理学基础"
"吉林化工大学","吉林化工大学02","04","油气储运工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","矿业类","3","三梯队行业方向","三梯队"
"吉林化工大学","吉林化工大学02","05","应用化学(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","化学类","4","低热度远缘方向","理学基础"
"吉林化工大学","吉林化工大学02","09","能源与动力工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","能源动力类","3","三梯队行业方向","能动"
"吉林化工大学","吉林化工大学02","12","化学(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","化学类","4","低热度远缘方向","理学基础"
"吉林化工大学","吉林化工大学02","13","制药工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","化工与制药类","3","三梯队行业方向","三梯队"
"吉林化工大学","吉林化工大学02","14","环境工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","环境科学与工程类","4","低热度远缘方向","低热度远缘"
"吉林化工大学","吉林化工大学02","15","材料科学与工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","材料类","3","三梯队行业方向","材料"
"吉林化工大学","吉林化工大学02","16","高分子材料与工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","材料类","3","三梯队行业方向","材料"
"吉林化工大学","吉林化工大学02","17","食品科学与工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程。以下专业除注明外在龙潭校区学习)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"吉林工商学院","吉林工商学院03","16","食品科学与工程(以下专业在校本部学习)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"吉林工商学院","吉林工商学院03","17","粮食工程(以下专业在校本部学习)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"吉林工商学院","吉林工商学院03","18","生物工程(以下专业在校本部学习)","生物工程类","4","低热度远缘方向","低热度远缘"
"白城师范学院","白城师范学院07","08","生物科学(师范)(以下专业在经开校区学习)","生物科学类","4","低热度远缘方向","理学基础"
"白城师范学院","白城师范学院07","10","应用化学(以下专业在经开校区学习)","化学类","4","低热度远缘方向","理学基础"
"白城师范学院","白城师范学院07","11","生物技术(以下专业在经开校区学习)","生物科学类","4","低热度远缘方向","理学基础"
"白城师范学院","白城师范学院07","13","道路桥梁与渡河工程(以下专业在经开校区学习)","土木类","4","低热度远缘方向","低热度远缘"
"白城师范学院","白城师范学院07","14","智能建造与智慧交通(以下专业在经开校区学习)","土木类","4","低热度远缘方向","低热度远缘"
"哈尔滨工程大学","哈尔滨工程大学05","12","海洋工程类(含船舶与海洋工程、海洋机器人、港口航道与海岸工程等专业)(本专业类内任选专业)(以下专业在校本部学习)","海洋工程类","3","三梯队行业方向","三梯队"
"哈尔滨工程大学","哈尔滨工程大学05","14","核工程与核技术(含核工程、核化工、材料、化工等专业)(本专业类内任选专业)(以下专业在校本部学习)","核工程类","3","三梯队行业方向","材料"
"哈尔滨工程大学","哈尔滨工程大学11","24","能源与动力工程(兴海领军班)(校本部)","能源动力类","3","三梯队行业方向","能动"
"哈尔滨工程大学","哈尔滨工程大学21","38","材料物理(与英国斯旺西大学合作)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业采用“3+1”模式,中英文授课,在校本部学习,入学后不得转专业。具体出国培养模式、学费等要求,须查阅院校招生章程并详询院校。)(中外合作办学)","材料类","2","数学/物理","理学基础"
"东北林业大学","东北林业大学04","15","生物科学类(生物科学(国家理科基础科学研究和教学人才培养基地)、生物技术(国家生命科学与技术人才培养基地)、生物技术)","生物科学类","4","低热度远缘方向","理学基础"
"东北林业大学","东北林业大学04","16","合成生物学","生物工程类","4","低热度远缘方向","低热度远缘"
"东北林业大学","东北林业大学04","17","交通运输类(交通运输、交通工程)","交通运输类","3","三梯队行业方向","三梯队"
"东北林业大学","东北林业大学05","22","生物技术(该专业与新西兰奥克兰大学合作办学,学生入校后可选择“4+0”或“3+2(校际交流)”培养模式,部分课程以英语授课,建议英语语种考生报考,具体要求详见学校网站介绍)(中外合作办学)","生物科学类","4","低热度远缘方向","理学基础"
"东北林业大学","东北林业大学05","23","化学(该专业与新西兰奥克兰大学合作办学,学生入校后可选择“4+0”或“3+2(校际交流)”培养模式,部分课程以英语授课,建议英语语种考生报考,具体要求详见学校网站介绍)(中外合作办学)","化学类","4","低热度远缘方向","理学基础"
"东北农业大学","东北农业大学02","04","动物医学(拔尖人才培养班)(具体培养模式、分流方式请详询院校)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在校本部学习)","动物医学类","4","低热度远缘方向","低热度远缘"
"东北农业大学","东北农业大学02","05","新能源科学与工程(以下专业在校本部学习)","能源动力类","3","三梯队行业方向","能动"
"东北农业大学","东北农业大学02","06","食品科学与工程类(含食品科学与工程、食品质量与安全、粮食工程等专业)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在校本部学习)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"东北农业大学","东北农业大学02","07","水利类(水利水电工程、水文与水资源工程、农业水利工程)(以下专业在校本部学习)","水利类","4","低热度远缘方向","低热度远缘"
"黑龙江工程学院","黑龙江工程学院03","06","测绘工程","测绘类","4","低热度远缘方向","低热度远缘"
"黑龙江工程学院","黑龙江工程学院03","08","材料科学与工程","材料类","3","三梯队行业方向","材料"
"黑龙江工程学院","黑龙江工程学院03","09","复合材料与工程","材料类","3","三梯队行业方向","材料"
