school,subject,batch,group,groupCode,code,major,majorClass,discipline,strictCategory,strictTone,sourceTone,plan26,score25,rank25
华东理工大学,物理,本科批,华东理工大学03,210403,44,"高分子材料与工程(中外合作办学)(中奥合作创新班)(只录取有专业志愿的考生)(以下专业在奉贤校区和徐汇校区学习,新生入校后首先进入奉贤校区就读,后续阶段根据学校发展规划及专业特点,适时调整就读校区。报考该专业组部分专业有色觉等要求,具体请查阅院校招生章程)",材料类,工学,材料类,orange,green,3,,
东华大学,物理,提前本科批,东华大学02,210502,08,"环境科学与工程类(环境方向)(环境工程(卓越班)、环境科学(智能与资源循环))(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",环境科学与工程类,工学,远缘低接受度方向,red,gray,2,,
东华大学,物理,提前本科批,东华大学02,210502,09,"环境科学与工程类(新能源与储能技术方向)(建筑环境与能源应用工程、能源与环境系统工程)(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",环境科学与工程类,工学,能源动力类,orange,gray,1,,
东华大学,物理,提前本科批,东华大学02,210502,10,"土木工程(绿色建造方向)(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",土木类,工学,远缘低接受度方向,red,gray,2,,
东华大学,物理,提前本科批,东华大学02,210502,11,"服装设计与工程(卓越班)(延安路校区)(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",纺织类,工学,远缘低接受度方向,red,gray,3,,
东华大学,物理,提前本科批,东华大学02,210502,12,"生物工程(生物医药方向)(含合成生物学、衰老与重大疾病诊疗方向)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",生物工程类,工学,远缘低接受度方向,red,gray,2,,
东华大学,物理,提前本科批,东华大学02,210502,13,"化学类(轻化工程(卓越班)、应用化学)(轻化工程含颜色科学与功能实现、绿色染整与生态检测方向;应用化学含精细有机化学品、功能高分子材料、绿色化学工艺及过程方向)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",化学类,理学,材料类,orange,gray,2,,
东华大学,物理,提前本科批,东华大学02,210502,14,"纺织类(智能纺织与设计)(纺织工程(含智能纺织与设计、纺织材料方向)、非织造材料与工程)(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",纺织类,工学,材料类,orange,gray,3,,
东华大学,物理,提前本科批,东华大学02,210502,15,"材料类(高分子材料与工程、无机非金属材料工程、复合材料与工程(卓越班))(以下专业除注明外在松江校区学习,报考该专业组的考生高考成绩(含政策加分)须达到特殊类型招生控制线上30分(含))(高校专项计划)",材料类,工学,材料类,orange,gray,2,,
东华大学,物理,本科批,东华大学03,210503,16,"生物工程(生物医药方向)(含合成生物学、衰老与重大疾病诊疗方向)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业除注明外在松江校区学习)",生物工程类,工学,远缘低接受度方向,red,gray,3,614,22496
东华大学,物理,本科批,东华大学03,210503,17,"生物医学工程(含生物材料医疗器械与微纳诊疗、柔性电子与智能可穿戴医疗学科方向)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业除注明外在松江校区学习)",生物医学工程类,工学,材料类,orange,gray,2,614,22496
东华大学,物理,本科批,东华大学03,210503,18,"化学类(轻化工程(卓越班)、应用化学)(轻化工程含颜色科学与功能实现、绿色染整与生态检测方向;应用化学含精细有机化学品、功能高分子材料、绿色化学工艺及过程方向)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业除注明外在松江校区学习)",化学类,理学,材料类,orange,gray,4,613,23215
东华大学,物理,本科批,东华大学03,210503,20,纺织工程(纺织工程+产品设计双学士学位)(以下专业除注明外在松江校区学习),纺织类,工学,远缘低接受度方向,red,gray,6,616,21044
东华大学,物理,本科批,东华大学03,210503,21,材料类(高分子材料与工程、无机非金属材料工程、复合材料与工程(卓越班))(以下专业除注明外在松江校区学习),材料类,工学,材料类,orange,gray,8,615,21736
东华大学,物理,本科批,东华大学03,210503,22,服装设计与工程(服装设计与工程+数字媒体艺术双学士学位)(延安路校区)(以下专业除注明外在松江校区学习),纺织类,工学,远缘低接受度方向,red,gray,1,613,23215
东华大学,物理,本科批,东华大学04,210504,34,环境科学与工程类(环境方向)(环境工程(卓越班)、环境科学(智能与资源循环))(以下专业除注明外在松江校区学习),环境科学与工程类,工学,远缘低接受度方向,red,orange,3,616,21044
华东师范大学,物理,本科批,华东师范大学06,210606,33,数学与应用数学(以下专业除注明外在闵行校区学习),数学类,理学,理学/基础类,orange,green,12,648,4676
华东师范大学,物理,本科批,华东师范大学06,210606,36,物理学(以下专业除注明外在闵行校区学习),物理学类,理学,理学/基础类,orange,green,4,646,5311
华东师范大学,物理,本科批,华东师范大学06,210606,47,遥感科学与技术(空间智能)(以下专业除注明外在闵行校区学习),测绘类,工学,远缘低接受度方向,red,orange,2,,
上海财经大学,物理,提前本科批,上海财经大学04,211004,16,"数学类(信息与计算科学、数学与应用数学、数学与应用数学+经济学双学士学位)(选拔进入双学位,分流时其他类内专业任选)(高校专项计划)",数学类,理学,理学/基础类,orange,green,1,633,10751
上海财经大学,物理,本科批,上海财经大学05,211005,22,金融学(金融学+统计学双学士学位),金融学类,经济学,理学/基础类,orange,green,1,645,5634
上海财经大学,物理,本科批,上海财经大学05,211005,24,"工商管理类(工商管理(战略与创新创业)、工商管理+统计学双学士学位、工商管理(商务分析实验班)、市场营销、人力资源管理)(选拔进入双学位和商务分析实验班,分流时其他类内专业任选)",工商管理类,管理学,理学/基础类,orange,green,1,637,8838
上海财经大学,物理,本科批,上海财经大学06,211006,32,"数学类(信息与计算科学、数学与应用数学、数学与应用数学+经济学双学士学位)(选拔进入双学位,分流时其他类内专业任选)",数学类,理学,理学/基础类,orange,green,6,641,7122
上海财经大学,物理,本科批,上海财经大学06,211006,34,统计学(前沿交叉),统计学类,理学,理学/基础类,orange,green,4,,
上海师范大学,物理,本科批,上海师范大学06,211106,13,数学与应用数学(数学金融AI实验班)(以下专业在奉贤校区学习),数学类,理学,理学/基础类,orange,green,5,,
上海师范大学,物理,本科批,上海师范大学06,211106,16,土木工程(智能建造方向)(以下专业在奉贤校区学习),土木类,工学,远缘低接受度方向,red,orange,5,572,63455
上海师范大学,物理,本科批,上海师范大学09,211109,23,土木工程(以下专业在奉贤校区学习)(中外合作办学),土木类,工学,远缘低接受度方向,red,gray,8,495,167922
上海大学,物理,本科批,上海大学06,211206,11,"理科试验班类(数学与应用数学、信息与计算科学、应用物理学、理论与应用力学)(以下专业在宝山校区学习,报考该专业组有色觉要求,具体请查阅院校招生章程)",理科试验班类,试验班,理学/基础类,orange,blue,3,635,9766
上海大学,物理,本科批,上海大学06,211206,14,"材料类(应用化学、冶金工程(含冶金工程+信息管理与信息系统双学士学位)、金属材料工程、无机非金属材料工程、高分子材料与工程、化学工程与工艺、生物工程、生物制药)(以下专业在宝山校区学习,报考该专业组有色觉要求,具体请查阅院校招生章程)",材料类,工学,材料类,orange,green,10,634,10263
上海大学,物理,本科批,上海大学07,211207,20,"土木工程(中葡合作)(以下专业在宝山校区学习,报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)(中外合作办学)",土木类,工学,远缘低接受度方向,red,orange,3,610,25516
上海大学,物理,本科批,上海大学07,211207,21,"环境工程(中葡合作)(以下专业在宝山校区学习,报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)(中外合作办学)",环境科学与工程类,工学,远缘低接受度方向,red,orange,3,609,26331
上海对外经贸大学,物理,本科批,上海对外经贸大学05,211405,16,数学与应用数学(以下专业在松江校区学习),数学类,理学,理学/基础类,orange,green,2,603,31363
上海海事大学,物理,本科批,上海海事大学04,211704,14,港口航道与海岸工程(以下专业在临港校区学习),水利类,工学,远缘低接受度方向,red,green,6,598,35804
上海电力大学,物理,本科批,上海电力大学02,211802,04,能源与动力工程(以下专业在临港校区学习),能源动力类,工学,能源动力类,orange,green,3,616,21044
上海电力大学,物理,本科批,上海电力大学02,211802,06,新能源科学与工程(以下专业在临港校区学习),能源动力类,工学,能源动力类,orange,green,2,611,24770
上海电力大学,物理,本科批,上海电力大学02,211802,07,核工程与核技术(以下专业在临港校区学习),核工程类,工学,能源动力类,orange,green,2,610,25516
上海电力大学,物理,本科批,上海电力大学02,211802,08,"新能源材料与器件(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在临港校区学习)",材料类,工学,材料类,orange,green,2,608,27151
上海电力大学,物理,本科批,上海电力大学02,211802,18,应用物理学(以下专业在临港校区学习),物理学类,理学,理学/基础类,orange,green,3,608,27151
